school,professor,old_summary_length,new_summary_length,display_summary
POSTECH,백창기,177,56,"백창기 교수님은 반도체소자/나노전자/공정, 실리콘 반도체 소자 공정, 메모리 소자 분야를 연구합니다."
POSTECH,송호진,145,66,"송호진 교수님은 통신/정보이론/신호처리, 반도체 회로/SoC/AI하드웨어, 전산이론/알고리즘/그래프 분야를 연구합니다."
POSTECH,신세운,34,62,"신세운 교수님은 집적회로/SoC/EDA, 전력/에너지시스템, 반도체 회로/SoC/AI하드웨어 분야를 연구합니다."
POSTECH,심재윤,135,52,"심재윤 교수님은 PLL/DLL 회로, 입출력 인터페이스 회로, 메모리 회로 분야를 연구합니다."
POSTECH,안혜민,141,64,"안혜민 교수님은 AI/머신러닝/컴퓨터비전, 로보틱스/제어/자율시스템, 로봇학습/강화학습/모방학습 분야를 연구합니다."
POSTECH,양경철,157,66,"양경철 교수님은 통신/정보이론/신호처리, 전산이론/알고리즘/그래프, 통신 부호/시퀀스 설계/신호설계 분야를 연구합니다."
POSTECH,오명철,25,60,"오명철 교수님은 반도체소자/나노전자/공정, 양자/포토닉스/광학, 실리콘 반도체 소자 공정 분야를 연구합니다."
POSTECH,유선철,32,60,"유선철 교수님은 로보틱스/제어/자율시스템, 극한환경/수중로봇/해양자율시스템, IT융합공학 분야를 연구합니다."
POSTECH,이남윤,177,66,"이남윤 교수님은 패키징/인터커넥트/신뢰성, 무선통신/MIMO/위성통신, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,이문주,8,56,"이문주 교수님은 양자/포토닉스/광학, 이온트랩 양자컴퓨팅/양자네트워크, 반도체공학 분야를 연구합니다."
POSTECH,이병훈,45,56,"이병훈 교수님은 반도체소자/나노전자/공정, 실리콘 반도체 소자 공정, 메모리 소자 분야를 연구합니다."
POSTECH,이선규,19,66,"이선규 교수님은 반도체소자/나노전자/공정, 집적회로/SoC/EDA, 반도체 회로/SoC/AI하드웨어 분야를 연구합니다."
POSTECH,이승구,47,67,"이승구 교수님은 네트워크 (무선 애드 혹 네트워킹), 고성능 컴퓨팅 (그리드 컴퓨팅), 실시간 컴퓨팅 분야를 연구합니다."
POSTECH,이재호,18,68,"이재호 교수님은 AI/머신러닝/컴퓨터비전, 효율적 머신러닝/딥러닝 경량화, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,이정수,146,63,"이정수 교수님은 반도체소자/나노전자/공정, 바이오/의료영상/헬스케어, 실리콘 반도체 소자 공정 분야를 연구합니다."
POSTECH,이지원,162,61,"이지원 교수님은 디스플레이/소프트전자/웨어러블, CMOS 이미지센서/픽셀 설계, 반도체공학 분야를 연구합니다."
POSTECH,전요셉,177,66,"전요셉 교수님은 무선통신/물리계층/통신용 머신러닝, MIMO communication systems 분야를 연구합니다."
POSTECH,정윤영,20,66,"정윤영 교수님은 반도체소자/나노전자/공정, 바이오/의료영상/헬스케어, 디스플레이/소프트전자/웨어러블 분야를 연구합니다."
POSTECH,조준호,29,63,"조준호 교수님은 디지털 통신 DIGITAL COMMUNICATIONS, 통신/정보이론/신호처리 분야를 연구합니다."
POSTECH,채수용,145,43,"채수용 교수님은 전력전자, 분산전원제어, 전력/에너지시스템 분야를 연구합니다."
POSTECH,최수석,145,63,"최수석 교수님은 디스플레이/소프트전자/웨어러블, 스마트 디스플레이/소프트 전자소자, 반도체공학 분야를 연구합니다."
POSTECH,한수희,21,65,"한수희 교수님은 로보틱스/제어/자율시스템, 전력/에너지시스템, 계산제어/모델예측제어/네트워크 제어 분야를 연구합니다."
POSTECH,한해욱,170,68,"한해욱 교수님은 바이오/의료영상/헬스케어, 양자/포토닉스/광학, 테라헤르츠 포토닉스/나노바이오 포토닉스 분야를 연구합니다."
POSTECH,홍원빈,155,64,"홍원빈 교수님은 디스플레이/소프트전자/웨어러블, 양자/포토닉스/광학, 디스플레이/포토닉스/광전자 분야를 연구합니다."
POSTECH,고성안,57,54,"고성안 교수님은 컴퓨터공학, 인간-AI 상호작용, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,곽수하,177,37,"곽수하 교수님은 컴퓨터비전, 영상인식, 객체검출 분야를 연구합니다."
POSTECH,김광선,47,52,"김광선 교수님은 반도체 회로/SoC/AI하드웨어, 컴퓨터공학, 컴퓨터시스템 분야를 연구합니다."
POSTECH,김동우,35,46,"김동우 교수님은 전산이론/알고리즘/그래프, 컴퓨터공학, 머신러닝 분야를 연구합니다."
POSTECH,김슬배,36,44,"김슬배 교수님은 컴퓨터 보안, 시스템 보안, 소프트웨어 보안 분야를 연구합니다."
POSTECH,김원화,171,46,"김원화 교수님은 전산이론/알고리즘/그래프, 컴퓨터공학, 의료AI 분야를 연구합니다."
POSTECH,김형훈,46,49,"김형훈 교수님은 컴퓨터공학, 자연어처리, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,류일우,49,48,"류일우 교수님은 컴퓨터공학, 의료영상, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,박상돈,35,44,"박상돈 교수님은 컴퓨터 보안, 시스템 보안, 소프트웨어 보안 분야를 연구합니다."
POSTECH,박상현,50,48,"박상현 교수님은 컴퓨터공학, 의료AI, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,박성우,40,51,"박성우 교수님은 컴퓨터공학, 프로그래밍언어, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,박은혁,35,52,"박은혁 교수님은 반도체 회로/SoC/AI하드웨어, 컴퓨터공학, 효율적 AI 분야를 연구합니다."
POSTECH,박지성,62,44,"박지성 교수님은 컴퓨터 보안, 시스템 보안, 소프트웨어 보안 분야를 연구합니다."
POSTECH,박찬익,34,44,"박찬익 교수님은 컴퓨터 보안, 시스템 보안, 소프트웨어 보안 분야를 연구합니다."
POSTECH,배경민,50,48,"배경민 교수님은 컴퓨터공학, 형식검증, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,백승환,65,48,"백승환 교수님은 컴퓨터공학, 계산영상, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,서영주,52,51,"서영주 교수님은 컴퓨터공학, AIoT, internet of things 분야를 연구합니다."
POSTECH,손진희,34,37,"손진희 교수님은 컴퓨터비전, 영상인식, 객체검출 분야를 연구합니다."
POSTECH,송황준,47,35,"송황준 교수님은 컴퓨터공학, 미디어 네트워킹 분야를 연구합니다."
POSTECH,안희갑,175,57,"안희갑 교수님은 전산이론/알고리즘/그래프, 컴퓨터공학, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,오은진,40,46,"오은진 교수님은 전산이론/알고리즘/그래프, 컴퓨터공학, 계산이론 분야를 연구합니다."
POSTECH,옥정슬,35,50,"옥정슬 교수님은 반도체 회로/SoC/AI하드웨어, 컴퓨터공학, 머신러닝 분야를 연구합니다."
POSTECH,유환조,36,48,"유환조 교수님은 전산이론/알고리즘/그래프, 컴퓨터공학, 데이터마이닝 분야를 연구합니다."
POSTECH,이근배,46,49,"이근배 교수님은 컴퓨터공학, 자연어처리, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,이남훈,45,45,"이남훈 교수님은 전산이론/알고리즘/그래프, 컴퓨터공학, 최적화 분야를 연구합니다."
POSTECH,이성진,62,59,"이성진 교수님은 반도체 회로/SoC/AI하드웨어, 전산이론/알고리즘/그래프, 컴퓨터공학 분야를 연구합니다."
POSTECH,이승용,36,51,"이승용 교수님은 컴퓨터공학, 컴퓨터그래픽스, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,이원열,57,51,"이원열 교수님은 컴퓨터공학, 프로그래밍언어, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,전광성,47,52,"전광성 교수님은 전산이론/알고리즘/그래프, 컴퓨터공학, 인터랙티브 머신러닝 분야를 연구합니다."
POSTECH,전명재,46,51,"전명재 교수님은 컴퓨터공학, 대규모 시스템, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,조민수,34,37,"조민수 교수님은 컴퓨터비전, 영상인식, 객체검출 분야를 연구합니다."
POSTECH,조성현,36,51,"조성현 교수님은 컴퓨터공학, 컴퓨터그래픽스, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,조은경,56,58,"조은경 교수님은 컴퓨터공학, human-computer interaction, HCI 분야를 연구합니다."
POSTECH,최승문,30,51,"최승문 교수님은 컴퓨터공학, HCI/햅틱스, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,한욱신,31,48,"한욱신 교수님은 전산이론/알고리즘/그래프, 컴퓨터공학, 데이터시스템 분야를 연구합니다."
POSTECH,황인석,53,54,"황인석 교수님은 컴퓨터공학, 인간중심 지능시스템, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,김영기,50,52,"김영기 교수님은 화학공학, 연성물질/스마트물질, 디스플레이/포토닉스/광전자 분야를 연구합니다."
POSTECH,김원배,46,43,"김원배 교수님은 차세대 이차전지, 리튬 배터리, 전고체전지 분야를 연구합니다."
POSTECH,김철주,60,48,"김철주 교수님은 화학공학, 나노전자재료, 디스플레이/포토닉스/광전자 분야를 연구합니다."
POSTECH,노용영,41,47,"노용영 교수님은 실리콘 반도체 소자 공정, 메모리 소자, 나노소자 분야를 연구합니다."
POSTECH,박태호,54,52,"박태호 교수님은 화학공학, 고분자 에너지재료, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,손재성,74,51,"손재성 교수님은 화학공학, 기능성 무기재료, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,용기중,69,35,"용기중 교수님은 화학공학, 나노재료/표면화학 분야를 연구합니다."
POSTECH,윤용주,45,47,"윤용주 교수님은 화학공학, 촉매/표면과학, 반도체 소자/공정/박막 분야를 연구합니다."
POSTECH,윤창원,61,37,"윤창원 교수님은 화학공학, 수소에너지 저장/운송 분야를 연구합니다."
POSTECH,이기라,44,51,"이기라 교수님은 화학공학, 콜로이드/자기조립, 디스플레이/포토닉스/광전자 분야를 연구합니다."
POSTECH,이상민,32,54,"이상민 교수님은 화학공학, 단백질 설계/전산재료, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,이정욱,35,55,"이정욱 교수님은 반도체 회로/SoC/AI하드웨어, 화학공학, 대사공학/합성생물학 분야를 연구합니다."
POSTECH,이준구,61,56,"이준구 교수님은 화학공학, 화학생물학/무세포 생체분자공학, 바이오/의생명/약물전달 분야를 연구합니다."
POSTECH,이효민,64,51,"이효민 교수님은 화학공학, 연성물질/계면공학, 디스플레이/포토닉스/광전자 분야를 연구합니다."
POSTECH,전상민,54,52,"전상민 교수님은 화학공학, 나노화학공학/센서, AI/머신러닝/데이터사이언스 분야를 연구합니다."
POSTECH,정규열,60,56,"정규열 교수님은 반도체 회로/SoC/AI하드웨어, 화학공학, 대사공학/합성생명공학 분야를 연구합니다."
POSTECH,정대성,43,50,"정대성 교수님은 화학공학, 고분자/유기전자재료, 반도체 소자/공정/박막 분야를 연구합니다."
POSTECH,정우빈,45,55,"정우빈 교수님은 화학공학, 전기화학 CMOS/바이오전자, 반도체 소자/공정/박막 분야를 연구합니다."
POSTECH,조길원,57,42,"조길원 교수님은 차세대 이차전지, 리튬 배터리, 화학공학 분야를 연구합니다."
POSTECH,조창신,48,43,"조창신 교수님은 차세대 이차전지, 리튬 배터리, 전고체전지 분야를 연구합니다."
POSTECH,차형준,34,51,"차형준 교수님은 화학공학, 생체분자소재/조직공학, 바이오/의생명/약물전달 분야를 연구합니다."
POSTECH,한지훈,46,33,"한지훈 교수님은 화학공학, 공정시스템공학 분야를 연구합니다."
POSTECH,강대환,60,63,"강대환 교수님은 반도체 회로/SoC/AI하드웨어, 칼코지나이드/산화물 반도체 메모리 소자/공정 분야를 연구합니다."
POSTECH,송재용,49,61,"송재용 교수님은 패키징/인터커넥트/신뢰성, 반도체공학, 이종집적/첨단패키징/전자패키징 소재 분야를 연구합니다."
POSTECH,정성웅,69,47,"정성웅 교수님은 실리콘 반도체 소자 공정, 메모리 소자, 나노소자 분야를 연구합니다."
POSTECH,감종훈,64,67,"감종훈 교수님은 환경/기후/지속가능에너지, Hydroclimatology, Environment AI 분야를 연구합니다."
POSTECH,민승기,82,61,"민승기 교수님은 환경/기후/지속가능에너지, Human influence on climate 분야를 연구합니다."
POSTECH,이형주,75,48,"이형주 교수님은 환경/기후/지속가능에너지, Air Pollution 분야를 연구합니다."
POSTECH,이기택,77,63,"이기택 교수님은 환경/기후/지속가능에너지, Oceanic carbon sequestration 분야를 연구합니다."
POSTECH,송우철,70,55,"송우철 교수님은 환경/기후/지속가능에너지, Membrane Separations 분야를 연구합니다."
POSTECH,조강우,66,58,"조강우 교수님은 환경/기후/지속가능에너지, Micropollutants Control 분야를 연구합니다."
